nombre,rut,curso,seccion,asignatura,profesor,fecha,tipo,nota,tema
Vicente González Jara,10000027-k,1ro Básico,A,Educación Física,Francisco Vargas Jiménez,2025-05-02,tarea,5.8,Educación Física
Renata Muñoz López,10000079-2,1ro Básico,B,Artes Visuales,Manuel Romero Cortés,2025-12-10,tarea,4.5,Artes Visuales
Alberto Rojas Figueroa,10000131-4,2do Básico,A,Orientación,Andrés Poblete Oyarzún,2025-03-17,tarea,4.1,Orientación
Tomás Díaz Ramírez,10000144-6,2do Básico,B,Inglés,Maximiliano Espinoza Molina,2025-04-18,evaluacion,6.3,Inglés
Agustín Díaz Vega,10000142-k,2do Básico,B,Ciencias Naturales,Diego Morales Soto,2025-03-26,prueba,6.0,Ciencias Naturales
Felipe Díaz Gutiérrez,10000158-6,2do Básico,B,Artes Visuales,Manuel Romero Cortés,2025-10-09,prueba,4.7,Artes Visuales
Trinidad Rojas Sepúlveda,10000108-k,2do Básico,A,Tecnología,Trinidad Santana Ibarra,2025-12-19,evaluacion,6.5,Tecnología
Valentina Rojas Contreras,10000092-k,2do Básico,A,Ciencias Naturales,Catalina Reyes Guzmán,2025-04-10,evaluacion,4.2,Ciencias Naturales
Tomás González Ramírez,10000009-1,1ro Básico,A,Ciencias Naturales,Catalina Reyes Guzmán,2025-08-03,tarea,6.3,Ciencias Naturales
Manuel Rojas Sepúlveda,10000123-3,2do Básico,A,Inglés,Renata Contreras Vera,2025-07-31,prueba,6.3,Inglés
Emilia Díaz Gutiérrez,10000143-8,2do Básico,B,Educación Física,Francisco Vargas Jiménez,2025-11-13,tarea,6.5,Educación Física
Maite González González,10000030-k,1ro Básico,A,Tecnología,Samuel Jara Bustos,2025-05-11,evaluacion,5.0,Tecnología
Constanza Díaz Vega,10000157-8,2do Básico,B,Matemáticas,María López García,2025-10-29,tarea,4.8,Matemáticas
Trinidad Rojas Sepúlveda,10000108-k,2do Básico,A,Artes Visuales,Isidora Flores Paredes,2025-04-11,evaluacion,4.2,Artes Visuales
Martina González López,10000004-0,1ro Básico,A,Tecnología,Trinidad Santana Ibarra,2025-10-20,prueba,4.1,Tecnología
Catalina Rojas Jara,10000102-0,2do Básico,A,Inglés,Maximiliano Espinoza Molina,2025-06-15,tarea,5.0,Inglés
Isidora Rojas Espinoza,10000096-2,2do Básico,A,Tecnología,Trinidad Santana Ibarra,2025-12-09,tarea,6.5,Tecnología
Florencia Muñoz Díaz,10000061-k,1ro Básico,B,Matemáticas,Pedro Rodríguez Silva,2025-12-18,tarea,4.2,Matemáticas
Cristóbal Díaz Alarcón,10000164-0,2do Básico,B,Orientación,Andrés Poblete Oyarzún,2025-07-02,tarea,6.9,Orientación
Isidora Díaz Espinoza,10000141-1,2do Básico,B,Música,Nicolás Valenzuela Cruz,2025-11-27,evaluacion,4.3,Música
Maite Díaz González,10000165-9,2do Básico,B,Matemáticas,María López García,2025-09-15,prueba,6.1,Matemáticas
Valentina González Contreras,10000002-4,1ro Básico,A,Artes Visuales,Isidora Flores Paredes,2025-05-31,evaluacion,5.3,Artes Visuales
Santiago Muñoz Campos,10000058-k,1ro Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-10-31,evaluacion,4.0,Ciencias Naturales
Constanza González Vega,10000022-9,1ro Básico,A,Matemáticas,Ana González Muñoz,2025-11-25,tarea,4.7,Matemáticas
Fernanda Rojas Figueroa,10000116-0,2do Básico,A,Artes Visuales,Manuel Romero Cortés,2025-06-15,tarea,6.8,Artes Visuales
Santiago Muñoz Campos,10000058-k,1ro Básico,B,Tecnología,Trinidad Santana Ibarra,2025-07-19,evaluacion,5.3,Tecnología
Amanda Muñoz Cortés,10000055-5,1ro Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-07-20,prueba,6.2,Ciencias Naturales
Catalina Muñoz Jara,10000057-1,1ro Básico,B,Artes Visuales,Manuel Romero Cortés,2025-03-24,evaluacion,4.7,Artes Visuales
Vicente Muñoz Jara,10000072-5,1ro Básico,B,Matemáticas,Pedro Rodríguez Silva,2025-04-08,prueba,5.7,Matemáticas
Javiera Muñoz Campos,10000073-3,1ro Básico,B,Artes Visuales,Josefa Ruiz Sepúlveda,2025-04-30,prueba,5.9,Artes Visuales
Alberto Muñoz Figueroa,10000086-5,1ro Básico,B,Educación Física,Francisco Vargas Jiménez,2025-10-13,tarea,4.5,Educación Física
Sofía Muñoz González,10000045-8,1ro Básico,B,Tecnología,Gabriel Vergara Pacheco,2025-11-03,prueba,6.5,Tecnología
Renata Rojas López,10000124-1,2do Básico,A,Lenguaje y Comunicación,Sofía Martínez Vega,2025-11-18,evaluacion,6.0,Lenguaje y Comunicación
Santiago Rojas Campos,10000103-9,2do Básico,A,Artes Visuales,Isidora Flores Paredes,2025-10-24,tarea,6.0,Artes Visuales
Cristóbal Díaz Alarcón,10000164-0,2do Básico,B,Matemáticas,María López García,2025-03-20,tarea,6.1,Matemáticas
Ignacia Díaz Contreras,10000167-5,2do Básico,B,Ciencias Naturales,Diego Morales Soto,2025-10-13,prueba,5.3,Ciencias Naturales
Maximiliano Muñoz López,10000064-4,1ro Básico,B,Artes Visuales,Josefa Ruiz Sepúlveda,2025-08-29,tarea,6.0,Artes Visuales
Victoria González Gutiérrez,10000038-5,1ro Básico,A,Música,Nicolás Valenzuela Cruz,2025-04-05,prueba,6.7,Música
Sofía Muñoz González,10000045-8,1ro Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-04-12,tarea,6.0,Ciencias Naturales
Manuel González Sepúlveda,10000033-4,1ro Básico,A,Educación Física,Francisco Vargas Jiménez,2025-09-25,evaluacion,6.0,Educación Física
Eduardo Díaz Ramírez,10000174-8,2do Básico,B,Orientación,Constanza Riquelme Carvajal,2025-10-18,evaluacion,6.5,Orientación
Victoria Muñoz Gutiérrez,10000083-0,1ro Básico,B,Inglés,Maximiliano Espinoza Molina,2025-07-01,prueba,6.5,Inglés
Agustín Díaz Vega,10000142-k,2do Básico,B,Inglés,Maximiliano Espinoza Molina,2025-03-25,tarea,4.5,Inglés
Vicente Díaz Jara,10000162-4,2do Básico,B,Ciencias Naturales,Valentina Torres Díaz,2025-12-05,evaluacion,4.4,Ciencias Naturales
Renata Díaz López,10000169-1,2do Básico,B,Matemáticas,María López García,2025-11-28,evaluacion,4.2,Matemáticas
Tomás Díaz Ramírez,10000144-6,2do Básico,B,Orientación,Constanza Riquelme Carvajal,2025-12-25,evaluacion,7.0,Orientación
Eduardo Muñoz Ramírez,10000084-9,1ro Básico,B,Tecnología,Gabriel Vergara Pacheco,2025-08-07,prueba,4.8,Tecnología
Felipe Díaz Gutiérrez,10000158-6,2do Básico,B,Inglés,Maximiliano Espinoza Molina,2025-05-02,evaluacion,4.9,Inglés
Agustín González Vega,10000007-5,1ro Básico,A,Tecnología,Samuel Jara Bustos,2025-12-20,prueba,6.0,Tecnología
Diego Muñoz Figueroa,10000056-3,1ro Básico,B,Artes Visuales,Josefa Ruiz Sepúlveda,2025-03-18,prueba,4.2,Artes Visuales
Daniela Rojas Jara,10000132-2,2do Básico,A,Orientación,Cristóbal Cortés Sandoval,2025-04-09,tarea,6.8,Orientación
Daniela Díaz Jara,10000177-2,2do Básico,B,Ciencias Naturales,Diego Morales Soto,2025-03-17,evaluacion,5.6,Ciencias Naturales
Eduardo Díaz Ramírez,10000174-8,2do Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-07-03,tarea,6.2,Lenguaje y Comunicación
Matías Rojas Díaz,10000091-1,2do Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-06-07,tarea,4.1,Tecnología
Florencia González Díaz,10000016-4,1ro Básico,A,Matemáticas,Pedro Rodríguez Silva,2025-03-04,evaluacion,5.6,Matemáticas
Mateo González Torres,10000035-0,1ro Básico,A,Artes Visuales,Josefa Ruiz Sepúlveda,2025-06-29,evaluacion,6.9,Artes Visuales
Maite Rojas González,10000120-9,2do Básico,A,Orientación,Constanza Riquelme Carvajal,2025-07-21,evaluacion,4.5,Orientación
Vicente Díaz Jara,10000162-4,2do Básico,B,Lenguaje y Comunicación,Sofía Martínez Vega,2025-11-19,evaluacion,6.1,Lenguaje y Comunicación
Ignacia González Contreras,10000032-6,1ro Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-04-19,prueba,5.5,Ciencias Naturales
Renata Rojas López,10000124-1,2do Básico,A,Música,Nicolás Valenzuela Cruz,2025-05-05,evaluacion,5.3,Música
Valentina Rojas Contreras,10000092-k,2do Básico,A,Inglés,Maximiliano Espinoza Molina,2025-03-15,prueba,4.8,Inglés
Gabriela Díaz Alarcón,10000179-9,2do Básico,B,Tecnología,Samuel Jara Bustos,2025-07-26,tarea,5.0,Tecnología
Maximiliano Díaz López,10000154-3,2do Básico,B,Educación Física,Sebastián Silva Morales,2025-09-01,tarea,6.7,Educación Física
Nicolás Muñoz González,10000060-1,1ro Básico,B,Matemáticas,María López García,2025-05-22,prueba,4.0,Matemáticas
Felipe Díaz Gutiérrez,10000158-6,2do Básico,B,Lenguaje y Comunicación,Carmen López Valenzuela,2025-05-24,tarea,5.7,Lenguaje y Comunicación
Alberto Muñoz Figueroa,10000086-5,1ro Básico,B,Ciencias Naturales,Diego Morales Soto,2025-11-15,evaluacion,5.6,Ciencias Naturales
Felipe González Gutiérrez,10000023-7,1ro Básico,A,Orientación,Andrés Poblete Oyarzún,2025-06-24,prueba,6.0,Orientación
Maximiliano Díaz López,10000154-3,2do Básico,B,Orientación,Constanza Riquelme Carvajal,2025-10-23,evaluacion,5.5,Orientación
Agustín Díaz Vega,10000142-k,2do Básico,B,Música,Vicente Tapia Iglesias,2025-07-22,tarea,4.2,Música
Florencia Muñoz Díaz,10000061-k,1ro Básico,B,Música,Vicente Tapia Iglesias,2025-08-22,evaluacion,6.8,Música
Felipe González Gutiérrez,10000023-7,1ro Básico,A,Educación Física,Francisco Vargas Jiménez,2025-04-16,tarea,4.2,Educación Física
Maite Rojas González,10000120-9,2do Básico,A,Lenguaje y Comunicación,Sofía Martínez Vega,2025-12-20,evaluacion,7.0,Lenguaje y Comunicación
Daniela Díaz Jara,10000177-2,2do Básico,B,Tecnología,Gabriel Vergara Pacheco,2025-11-02,evaluacion,4.4,Tecnología
Constanza Rojas Vega,10000112-8,2do Básico,A,Inglés,Joaquín Araya Peña,2025-06-17,tarea,6.8,Inglés
Martina Muñoz López,10000049-0,1ro Básico,B,Educación Física,Sebastián Silva Morales,2025-03-09,tarea,5.7,Educación Física
Eduardo Muñoz Ramírez,10000084-9,1ro Básico,B,Educación Física,Antonia Castro Campos,2025-11-24,prueba,4.0,Educación Física
Josefa Rojas Alarcón,10000104-7,2do Básico,A,Ciencias Naturales,Diego Morales Soto,2025-11-09,evaluacion,5.8,Ciencias Naturales
Victoria Muñoz Gutiérrez,10000083-0,1ro Básico,B,Artes Visuales,Isidora Flores Paredes,2025-07-10,evaluacion,5.7,Artes Visuales
Alberto Muñoz Figueroa,10000086-5,1ro Básico,B,Lenguaje y Comunicación,Carmen López Valenzuela,2025-06-11,evaluacion,6.0,Lenguaje y Comunicación
Valentina González Contreras,10000002-4,1ro Básico,A,Artes Visuales,Isidora Flores Paredes,2025-11-24,evaluacion,5.8,Artes Visuales
Andrés González Díaz,10000031-8,1ro Básico,A,Orientación,Constanza Riquelme Carvajal,2025-05-18,tarea,5.3,Orientación
Mateo Rojas Torres,10000125-k,2do Básico,A,Inglés,Renata Contreras Vera,2025-06-24,tarea,5.7,Inglés
Andrés Muñoz Díaz,10000076-8,1ro Básico,B,Tecnología,Samuel Jara Bustos,2025-03-26,evaluacion,6.2,Tecnología
Eduardo Muñoz Ramírez,10000084-9,1ro Básico,B,Música,Francisca Medina Aros,2025-07-02,prueba,4.8,Música
Nicolás Muñoz González,10000060-1,1ro Básico,B,Ciencias Naturales,Diego Morales Soto,2025-09-06,tarea,6.3,Ciencias Naturales
Fernanda Rojas Figueroa,10000116-0,2do Básico,A,Orientación,Constanza Riquelme Carvajal,2025-08-02,evaluacion,5.7,Orientación
Lucas Rojas Torres,10000095-4,2do Básico,A,Inglés,Renata Contreras Vera,2025-08-15,tarea,6.7,Inglés
Emilia Rojas Gutiérrez,10000098-9,2do Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-04-24,prueba,4.3,Ciencias Naturales
Valentina Díaz Contreras,10000137-3,2do Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-11-07,tarea,5.0,Lenguaje y Comunicación
Carolina Díaz Cortés,10000175-6,2do Básico,B,Ciencias Naturales,Diego Morales Soto,2025-07-30,evaluacion,4.5,Ciencias Naturales
Javiera González Campos,10000028-8,1ro Básico,A,Lenguaje y Comunicación,Carmen López Valenzuela,2025-08-16,tarea,4.9,Lenguaje y Comunicación
Santiago Rojas Campos,10000103-9,2do Básico,A,Tecnología,Trinidad Santana Ibarra,2025-06-20,tarea,4.5,Tecnología
Fernanda González Figueroa,10000026-1,1ro Básico,A,Matemáticas,Ana González Muñoz,2025-06-07,tarea,5.4,Matemáticas
Javiera Muñoz Campos,10000073-3,1ro Básico,B,Matemáticas,Ana González Muñoz,2025-08-10,evaluacion,6.3,Matemáticas
Martina Muñoz López,10000049-0,1ro Básico,B,Lenguaje y Comunicación,Carmen López Valenzuela,2025-11-12,tarea,6.5,Lenguaje y Comunicación
Sofía Muñoz González,10000045-8,1ro Básico,B,Artes Visuales,Manuel Romero Cortés,2025-11-14,evaluacion,4.2,Artes Visuales
Emilia Muñoz Gutiérrez,10000053-9,1ro Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-04-02,evaluacion,4.2,Ciencias Naturales
Alberto Díaz Figueroa,10000176-4,2do Básico,B,Artes Visuales,Isidora Flores Paredes,2025-12-28,prueba,4.9,Artes Visuales
Francisca Muñoz Espinoza,10000081-4,1ro Básico,B,Educación Física,Sebastián Silva Morales,2025-08-27,prueba,6.0,Educación Física
Florencia Muñoz Díaz,10000061-k,1ro Básico,B,Música,Nicolás Valenzuela Cruz,2025-05-12,tarea,5.6,Música
Eduardo Rojas Ramírez,10000129-2,2do Básico,A,Inglés,Joaquín Araya Peña,2025-08-29,evaluacion,4.5,Inglés
Joaquín Rojas Espinoza,10000111-k,2do Básico,A,Matemáticas,María López García,2025-09-22,evaluacion,4.2,Matemáticas
Benjamín Rojas Sepúlveda,10000093-8,2do Básico,A,Educación Física,Sebastián Silva Morales,2025-05-29,evaluacion,6.5,Educación Física
Emilia González Gutiérrez,10000008-3,1ro Básico,A,Tecnología,Samuel Jara Bustos,2025-03-25,tarea,6.1,Tecnología
Fernanda Díaz Figueroa,10000161-6,2do Básico,B,Artes Visuales,Isidora Flores Paredes,2025-07-06,evaluacion,6.6,Artes Visuales
Trinidad González Sepúlveda,10000018-0,1ro Básico,A,Inglés,Renata Contreras Vera,2025-10-10,tarea,4.8,Inglés
Gabriel Rojas Contreras,10000107-1,2do Básico,A,Orientación,Constanza Riquelme Carvajal,2025-07-09,evaluacion,4.5,Orientación
Victoria Muñoz Gutiérrez,10000083-0,1ro Básico,B,Educación Física,Francisco Vargas Jiménez,2025-10-24,tarea,5.0,Educación Física
Roberto Muñoz Campos,10000088-1,1ro Básico,B,Lenguaje y Comunicación,Carmen López Valenzuela,2025-05-21,evaluacion,6.3,Lenguaje y Comunicación
Emilia González Gutiérrez,10000008-3,1ro Básico,A,Lenguaje y Comunicación,Juan García Torres,2025-11-01,tarea,6.8,Lenguaje y Comunicación
Trinidad Rojas Sepúlveda,10000108-k,2do Básico,A,Ciencias Naturales,Catalina Reyes Guzmán,2025-12-04,tarea,4.3,Ciencias Naturales
Carolina Rojas Cortés,10000130-6,2do Básico,A,Artes Visuales,Manuel Romero Cortés,2025-11-25,tarea,6.6,Artes Visuales
Catalina Muñoz Jara,10000057-1,1ro Básico,B,Tecnología,Gabriel Vergara Pacheco,2025-06-17,tarea,6.3,Tecnología
Catalina Muñoz Jara,10000057-1,1ro Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-08-19,evaluacion,4.9,Lenguaje y Comunicación
Cristóbal Díaz Alarcón,10000164-0,2do Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-05-03,evaluacion,4.7,Ciencias Naturales
Isidora Rojas Espinoza,10000096-2,2do Básico,A,Lenguaje y Comunicación,Carmen López Valenzuela,2025-08-26,evaluacion,5.3,Lenguaje y Comunicación
Carolina González Cortés,10000040-7,1ro Básico,A,Educación Física,Antonia Castro Campos,2025-12-25,evaluacion,5.0,Educación Física
Nicolás Muñoz González,10000060-1,1ro Básico,B,Inglés,Maximiliano Espinoza Molina,2025-05-21,tarea,4.8,Inglés
Florencia Díaz Díaz,10000151-9,2do Básico,B,Ciencias Naturales,Catalina Reyes Guzmán,2025-06-02,prueba,4.0,Ciencias Naturales
Isidora González Espinoza,10000006-7,1ro Básico,A,Ciencias Naturales,Catalina Reyes Guzmán,2025-10-12,evaluacion,4.5,Ciencias Naturales
Maximiliano Díaz López,10000154-3,2do Básico,B,Tecnología,Samuel Jara Bustos,2025-08-06,tarea,5.6,Tecnología
Antonia Muñoz Torres,10000065-2,1ro Básico,B,Orientación,Cristóbal Cortés Sandoval,2025-04-12,prueba,6.1,Orientación
Gabriela Muñoz Alarcón,10000089-k,1ro Básico,B,Inglés,Renata Contreras Vera,2025-06-28,evaluacion,4.8,Inglés
Isidora Muñoz Espinoza,10000051-2,1ro Básico,B,Artes Visuales,Isidora Flores Paredes,2025-10-03,prueba,5.2,Artes Visuales
Maximiliano González López,10000019-9,1ro Básico,A,Lenguaje y Comunicación,Juan García Torres,2025-11-01,tarea,4.0,Lenguaje y Comunicación
Felipe Muñoz Gutiérrez,10000068-7,1ro Básico,B,Tecnología,Gabriel Vergara Pacheco,2025-12-15,tarea,5.6,Tecnología
Maite Rojas González,10000120-9,2do Básico,A,Educación Física,Sebastián Silva Morales,2025-08-03,tarea,5.7,Educación Física
Fernanda Muñoz Figueroa,10000071-7,1ro Básico,B,Inglés,Joaquín Araya Peña,2025-12-08,tarea,4.4,Inglés
Felipe Rojas Gutiérrez,10000113-6,2do Básico,A,Matemáticas,María López García,2025-12-05,evaluacion,5.6,Matemáticas
Nicolás Muñoz González,10000060-1,1ro Básico,B,Educación Física,Francisco Vargas Jiménez,2025-10-18,tarea,5.5,Educación Física
Isidora Muñoz Espinoza,10000051-2,1ro Básico,B,Inglés,Renata Contreras Vera,2025-05-21,tarea,6.9,Inglés
Cristóbal Díaz Alarcón,10000164-0,2do Básico,B,Matemáticas,María López García,2025-10-02,prueba,4.3,Matemáticas
Manuel Díaz Sepúlveda,10000168-3,2do Básico,B,Lenguaje y Comunicación,Juan García Torres,2025-07-23,evaluacion,6.4,Lenguaje y Comunicación
Diego Muñoz Figueroa,10000056-3,1ro Básico,B,Música,Nicolás Valenzuela Cruz,2025-06-08,prueba,6.0,Música
Isidora González Espinoza,10000006-7,1ro Básico,A,Educación Física,Antonia Castro Campos,2025-03-17,tarea,4.3,Educación Física
Sebastián Díaz Cortés,10000160-8,2do Básico,B,Matemáticas,María López García,2025-05-10,evaluacion,4.6,Matemáticas
Nicolás González González,10000015-6,1ro Básico,A,Educación Física,Francisco Vargas Jiménez,2025-09-29,tarea,6.3,Educación Física
Roberto Muñoz Campos,10000088-1,1ro Básico,B,Matemáticas,Pedro Rodríguez Silva,2025-12-20,prueba,5.7,Matemáticas
Ángel Díaz Vega,10000172-1,2do Básico,B,Inglés,Maximiliano Espinoza Molina,2025-04-26,evaluacion,5.9,Inglés
Martina Muñoz López,10000049-0,1ro Básico,B,Música,Nicolás Valenzuela Cruz,2025-07-19,tarea,5.1,Música
Francisca González Espinoza,10000036-9,1ro Básico,A,Lenguaje y Comunicación,Juan García Torres,2025-05-18,evaluacion,4.8,Lenguaje y Comunicación
Sofía González González,10000000-8,1ro Básico,A,Ciencias Naturales,Valentina Torres Díaz,2025-04-13,evaluacion,6.5,Ciencias Naturales
María José González Ramírez,10000024-5,1ro Básico,A,Ciencias Naturales,Diego Morales Soto,2025-03-10,evaluacion,4.2,Ciencias Naturales
Mateo González Torres,10000035-0,1ro Básico,A,Lenguaje y Comunicación,Sofía Martínez Vega,2025-12-21,evaluacion,4.5,Lenguaje y Comunicación
Constanza Muñoz Vega,10000067-9,1ro Básico,B,Orientación,Cristóbal Cortés Sandoval,2025-04-02,tarea,4.6,Orientación
Constanza Rojas Vega,10000112-8,2do Básico,A,Artes Visuales,Manuel Romero Cortés,2025-11-23,tarea,4.8,Artes Visuales
Francisca Díaz Espinoza,10000171-3,2do Básico,B,Lenguaje y Comunicación,Sofía Martínez Vega,2025-06-26,tarea,6.0,Lenguaje y Comunicación
Benjamín Díaz Sepúlveda,10000138-1,2do Básico,B,Música,Nicolás Valenzuela Cruz,2025-04-08,tarea,5.1,Música
Felipe Muñoz Gutiérrez,10000068-7,1ro Básico,B,Matemáticas,Ana González Muñoz,2025-04-06,tarea,7.0,Matemáticas
Eduardo González Ramírez,10000039-3,1ro Básico,A,Tecnología,Samuel Jara Bustos,2025-05-04,tarea,6.0,Tecnología
Alberto Muñoz Figueroa,10000086-5,1ro Básico,B,Matemáticas,Ana González Muñoz,2025-08-22,tarea,6.0,Matemáticas
Roberto Muñoz Campos,10000088-1,1ro Básico,B,Orientación,Constanza Riquelme Carvajal,2025-11-30,evaluacion,5.9,Orientación
Matías González Díaz,10000001-6,1ro Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-09-09,tarea,5.2,Tecnología
Nicolás González González,10000015-6,1ro Básico,A,Música,Francisca Medina Aros,2025-04-13,prueba,4.4,Música
Emilia Muñoz Gutiérrez,10000053-9,1ro Básico,B,Orientación,Andrés Poblete Oyarzún,2025-10-29,tarea,5.0,Orientación
Constanza Díaz Vega,10000157-8,2do Básico,B,Ciencias Naturales,Diego Morales Soto,2025-06-09,evaluacion,5.7,Ciencias Naturales
Josefa Rojas Alarcón,10000104-7,2do Básico,A,Tecnología,Gabriel Vergara Pacheco,2025-08-16,prueba,4.0,Tecnología
Carolina Díaz Cortés,10000175-6,2do Básico,B,Matemáticas,Pedro Rodríguez Silva,2025-10-24,tarea,5.8,Matemáticas
Martina Muñoz López,10000049-0,1ro Básico,B,Inglés,Renata Contreras Vera,2025-06-24,evaluacion,6.8,Inglés
Ángel Díaz Vega,10000172-1,2do Básico,B,Artes Visuales,Josefa Ruiz Sepúlveda,2025-05-11,evaluacion,5.9,Artes Visuales
