nombre,rut,curso,seccion,fecha,estado
Roberto González Campos,10000043-1,1ro Básico,A,2025-04-28,tardanza
Roberto González Campos,10000043-1,1ro Básico,A,2025-04-29,tardanza
Roberto González Campos,10000043-1,1ro Básico,A,2025-04-30,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-02,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-05,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-06,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-07,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-08,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-09,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-12,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-13,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-14,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-15,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-16,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-19,ausente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-20,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-22,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-23,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-26,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-27,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-28,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-29,ausente
Roberto González Campos,10000043-1,1ro Básico,A,2025-05-30,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-02,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-03,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-04,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-05,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-06,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-09,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-10,justificado
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-11,justificado
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-12,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-13,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-16,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-17,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-18,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-19,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-23,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-24,tardanza
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-25,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-26,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-27,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-06-30,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-01,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-02,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-03,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-04,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-21,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-22,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-23,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-24,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-25,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-28,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-29,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-30,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-07-31,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-01,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-04,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-05,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-06,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-07,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-08,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-11,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-12,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-13,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-14,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-18,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-19,tardanza
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-20,ausente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-21,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-22,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-25,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-26,tardanza
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-27,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-28,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-08-29,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-01,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-02,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-03,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-04,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-05,tardanza
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-08,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-09,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-10,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-11,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-12,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-15,ausente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-16,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-17,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-22,ausente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-23,tardanza
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-24,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-25,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-26,ausente
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-29,tardanza
Roberto González Campos,10000043-1,1ro Básico,A,2025-09-30,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-01,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-02,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-03,ausente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-06,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-07,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-08,ausente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-09,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-10,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-13,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-14,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-15,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-16,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-17,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-20,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-21,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-22,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-23,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-24,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-27,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-28,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-29,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-10-30,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-03,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-04,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-05,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-06,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-07,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-10,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-11,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-12,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-13,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-14,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-17,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-18,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-19,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-20,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-21,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-24,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-25,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-26,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-27,presente
Roberto González Campos,10000043-1,1ro Básico,A,2025-11-28,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-03,justificado
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-04,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-05,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-06,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-07,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-10,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-11,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-12,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-13,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-14,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-17,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-18,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-19,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-20,tardanza
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-21,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-24,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-25,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-26,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-27,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-03-28,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-01,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-02,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-03,ausente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-04,ausente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-07,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-08,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-09,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-10,ausente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-11,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-14,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-15,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-16,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-17,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-21,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-22,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-23,ausente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-24,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-25,justificado
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-28,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-29,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-04-30,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-02,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-05,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-06,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-07,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-08,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-09,tardanza
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-12,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-13,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-14,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-15,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-16,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-19,ausente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-20,tardanza
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-22,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-23,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-26,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-27,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-28,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-29,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-05-30,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-02,ausente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-03,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-04,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-05,tardanza
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-06,ausente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-09,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-10,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-11,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-12,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-13,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-16,justificado
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-17,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-18,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-19,tardanza
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-23,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-24,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-25,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-26,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-27,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-06-30,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-01,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-02,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-03,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-04,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-21,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-22,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-23,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-24,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-25,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-28,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-29,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-30,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-07-31,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-08-01,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-08-04,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-08-05,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-08-06,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-08-07,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-08-08,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-08-11,justificado
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-08-12,presente
Gabriela González Alarcón,10000044-k,1ro Básico,A,2025-08-13,tardanza
