nombre,rut,curso,seccion,asignatura,profesor,fecha,tipo,nota,tema
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-10-23,tarea,87,Problemas Matemáticos
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Matemáticas,Prof. Luis Morales,2025-11-27,prueba,95,Evaluación Final Matemáticas
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-07-18,tarea,42,Lectura de Oraciones
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-08-08,prueba,77,Comprensión de Textos Breves
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-05,tarea,41,La Oración Simple
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-09-30,prueba,42,Artículos y Sustantivos
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-10-28,tarea,86,Escritura Creativa
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Lenguaje y Comunicación,Prof. Carmen López,2025-11-28,prueba,69,Evaluación Final Lenguaje
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-07-22,tarea,65,Las Plantas y sus Partes
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-08-12,prueba,100,Ciclo de Vida de las Plantas
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-09-10,tarea,43,El Agua en la Naturaleza
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-10-08,prueba,47,Estados del Agua
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-11-05,tarea,58,El Sol y la Tierra
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Ciencias Naturales,Prof. Ana Torres,2025-12-03,prueba,62,Evaluación Final Ciencias
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-07-25,tarea,63,Mi País Chile
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-08-15,prueba,91,Regiones de Chile
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-09-12,tarea,51,Fiestas Patrias
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-10-10,prueba,73,Pueblos Originarios
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-11-14,tarea,75,Derechos y Deberes
Gabriela Flores Muñoz,10000044-k,1ro Básico,A,Historia, Geografía y Ciencias Sociales,Prof. Roberto Muñoz,2025-12-05,prueba,81,Evaluación Final Historia
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-10,tarea,48,Números del 0 al 10
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-20,prueba,46,Números hasta el 20
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-10,tarea,53,Suma sin Reserva
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-25,prueba,85,Suma y Resta Básica
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-05-15,tarea,63,Figuras Geométricas
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-06-20,prueba,58,Números hasta el 50
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-12,tarea,43,Las Vocales
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-25,prueba,96,Comprensión Lectora Inicial
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-04-15,tarea,67,Consonantes M, P, L
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-05,prueba,96,Lectura de Sílabas
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-28,tarea,87,Escritura de Palabras
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-06-25,prueba,100,Lectura de Palabras
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-14,tarea,71,Los Seres Vivos
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-28,prueba,40,Animales y Plantas
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-04-18,tarea,50,Partes del Cuerpo Humano
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-05-10,prueba,78,Los Sentidos
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-05,tarea,62,Hábitos Saludables
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-27,prueba,96,Los Animales y sus Características
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-03-17,tarea,55,Mi Familia
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-05,prueba,72,La Casa y la Familia
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-28,tarea,100,Mi Escuela
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-05-20,prueba,95,La Comunidad
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-10,tarea,95,Oficios y Profesiones
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-28,prueba,54,Símbolos Patrios
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-07-15,tarea,69,Números hasta el 70
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-05,prueba,85,Números hasta el 100
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-28,tarea,52,Suma con Reserva
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-09-25,prueba,86,Resta sin Reserva
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-10-23,tarea,100,Problemas Matemáticos
Sofía González Martínez,10000045-8,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-11-27,prueba,75,Evaluación Final Matemáticas
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-07-18,tarea,97,Lectura de Oraciones
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-08-08,prueba,59,Comprensión de Textos Breves
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-05,tarea,56,La Oración Simple
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-30,prueba,66,Artículos y Sustantivos
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-10-28,tarea,96,Escritura Creativa
Sofía González Martínez,10000045-8,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-11-28,prueba,47,Evaluación Final Lenguaje
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-07-22,tarea,56,Las Plantas y sus Partes
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-08-12,prueba,88,Ciclo de Vida de las Plantas
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-09-10,tarea,94,El Agua en la Naturaleza
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-10-08,prueba,79,Estados del Agua
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-11-05,tarea,70,El Sol y la Tierra
Sofía González Martínez,10000045-8,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-12-03,prueba,55,Evaluación Final Ciencias
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-07-25,tarea,92,Mi País Chile
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-08-15,prueba,74,Regiones de Chile
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-09-12,tarea,51,Fiestas Patrias
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-10-10,prueba,42,Pueblos Originarios
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-11-14,tarea,99,Derechos y Deberes
Sofía González Martínez,10000045-8,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-12-05,prueba,45,Evaluación Final Historia
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-10,tarea,66,Números del 0 al 10
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-20,prueba,40,Números hasta el 20
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-10,tarea,65,Suma sin Reserva
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-25,prueba,96,Suma y Resta Básica
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-05-15,tarea,70,Figuras Geométricas
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-06-20,prueba,54,Números hasta el 50
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-12,tarea,87,Las Vocales
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-25,prueba,95,Comprensión Lectora Inicial
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-04-15,tarea,71,Consonantes M, P, L
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-05,prueba,75,Lectura de Sílabas
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-28,tarea,66,Escritura de Palabras
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-06-25,prueba,90,Lectura de Palabras
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-14,tarea,76,Los Seres Vivos
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-28,prueba,50,Animales y Plantas
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-04-18,tarea,48,Partes del Cuerpo Humano
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-05-10,prueba,67,Los Sentidos
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-05,tarea,77,Hábitos Saludables
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-27,prueba,46,Los Animales y sus Características
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-03-17,tarea,68,Mi Familia
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-05,prueba,59,La Casa y la Familia
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-28,tarea,100,Mi Escuela
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-05-20,prueba,49,La Comunidad
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-10,tarea,53,Oficios y Profesiones
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-28,prueba,61,Símbolos Patrios
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-07-15,tarea,77,Números hasta el 70
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-05,prueba,94,Números hasta el 100
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-28,tarea,58,Suma con Reserva
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-09-25,prueba,76,Resta sin Reserva
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-10-23,tarea,63,Problemas Matemáticos
Matías López Silva,10000046-6,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-11-27,prueba,73,Evaluación Final Matemáticas
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-07-18,tarea,44,Lectura de Oraciones
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-08-08,prueba,40,Comprensión de Textos Breves
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-05,tarea,56,La Oración Simple
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-30,prueba,41,Artículos y Sustantivos
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-10-28,tarea,45,Escritura Creativa
Matías López Silva,10000046-6,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-11-28,prueba,78,Evaluación Final Lenguaje
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-07-22,tarea,68,Las Plantas y sus Partes
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-08-12,prueba,74,Ciclo de Vida de las Plantas
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-09-10,tarea,73,El Agua en la Naturaleza
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-10-08,prueba,41,Estados del Agua
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-11-05,tarea,41,El Sol y la Tierra
Matías López Silva,10000046-6,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-12-03,prueba,83,Evaluación Final Ciencias
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-07-25,tarea,98,Mi País Chile
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-08-15,prueba,40,Regiones de Chile
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-09-12,tarea,40,Fiestas Patrias
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-10-10,prueba,74,Pueblos Originarios
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-11-14,tarea,54,Derechos y Deberes
Matías López Silva,10000046-6,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-12-05,prueba,57,Evaluación Final Historia
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-10,tarea,84,Números del 0 al 10
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-03-20,prueba,64,Números hasta el 20
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-10,tarea,59,Suma sin Reserva
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-04-25,prueba,45,Suma y Resta Básica
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-05-15,tarea,60,Figuras Geométricas
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-06-20,prueba,99,Números hasta el 50
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-12,tarea,85,Las Vocales
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-03-25,prueba,72,Comprensión Lectora Inicial
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-04-15,tarea,78,Consonantes M, P, L
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-05,prueba,88,Lectura de Sílabas
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-05-28,tarea,64,Escritura de Palabras
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-06-25,prueba,58,Lectura de Palabras
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-14,tarea,91,Los Seres Vivos
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-03-28,prueba,80,Animales y Plantas
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-04-18,tarea,99,Partes del Cuerpo Humano
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-05-10,prueba,60,Los Sentidos
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-05,tarea,65,Hábitos Saludables
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-06-27,prueba,62,Los Animales y sus Características
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-03-17,tarea,56,Mi Familia
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-05,prueba,72,La Casa y la Familia
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-04-28,tarea,78,Mi Escuela
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-05-20,prueba,76,La Comunidad
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-10,tarea,81,Oficios y Profesiones
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Historia, Geografía y Ciencias Sociales,Prof. Marcela Fuentes,2025-06-28,prueba,88,Símbolos Patrios
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-07-15,tarea,58,Números hasta el 70
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-05,prueba,45,Números hasta el 100
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-08-28,tarea,64,Suma con Reserva
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-09-25,prueba,89,Resta sin Reserva
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-10-23,tarea,61,Problemas Matemáticos
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Matemáticas,Prof. Isabel Ramírez,2025-11-27,prueba,43,Evaluación Final Matemáticas
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-07-18,tarea,41,Lectura de Oraciones
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-08-08,prueba,74,Comprensión de Textos Breves
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-05,tarea,70,La Oración Simple
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-09-30,prueba,76,Artículos y Sustantivos
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-10-28,tarea,63,Escritura Creativa
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Lenguaje y Comunicación,Prof. Pedro Silva,2025-11-28,prueba,100,Evaluación Final Lenguaje
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-07-22,tarea,60,Las Plantas y sus Partes
Valentina Rojas Pérez,10000047-4,1ro Básico,B,Ciencias Naturales,Prof. Rosa Vega,2025-08-12,prueba,70,Ciclo de Vida de las Plantas
